plot,species,dbh_cm,count,browsed,stripped,broken
464,red maple,9.3,1,NA,1,0
464,red spruce,9.7,1,NA,0,0
464,hemlock,10.1,1,NA,0,0
464,hemlock,10.1,1,NA,0,0
464,red spruce,10.7,1,NA,0,0
464,red maple,11.3,1,NA,1,0
464,red maple,11.3,1,NA,1,0
464,hemlock,11.4,1,1,0,0
464,red spruce,11.5,1,NA,0,0
464,red maple,12.5,1,NA,0,0
464,red maple,13.4,1,NA,0,0
464,hemlock,15.6,1,1,0,0
464,hemlock,16,1,NA,0,0
464,red maple,17.1,1,NA,0,0
464,red maple,17.9,1,NA,0,0
464,red spruce,21.5,1,NA,0,0
464,red spruce,23.2,1,NA,0,0
464,white pine,26,1,NA,0,0
464,red spruce,26.9,1,NA,0,0
464,white pine,27.9,1,NA,0,0
464,white pine,28.8,1,NA,0,0
464,white pine,38.8,1,NA,0,0
465,hemlock,6.6,1,0,0,0
465,hemlock,7.2,1,0,0,0
465,hemlock,8.3,1,0,0,0
465,hemlock,18.4,1,NA,0,0
465,hemlock,18.5,1,0,0,0
465,hemlock,18.8,1,NA,0,0
465,hemlock,30.4,1,NA,0,0
465,hemlock,33.2,1,0,0,0
465,red oak,15.8,1,NA,0,0
465,red oak,18.7,1,NA,0,0
465,red oak,28.2,1,NA,0,0
465,red oak,40.5,1,NA,0,0
473,winterberry,NA,1,0,0,0
473,mountain laurel,NA,5,0,0,0
473,hemlock,4,1,0,0,0
473,hemlock,7.3,1,0,0,0
473,hemlock,10.1,1,NA,0,0
473,hemlock,11.4,1,0,0,0
473,hemlock,18.5,1,0,0,0
473,red maple,13.7,1,NA,0,0
473,red maple,17.3,1,NA,0,0
473,red maple,18.7,1,NA,0,0
473,red maple,25.7,1,NA,0,0
473,red maple,26.5,1,NA,0,0
473,red spruce,14.4,1,NA,0,0
473,red spruce,16.9,1,NA,0,0
473,red spruce,18.6,1,NA,0,0
473,red spruce,18.6,1,NA,0,0
473,red spruce,19.3,1,NA,0,0
473,red spruce,20.3,1,NA,0,0
473,red spruce,21.3,1,NA,0,0
473,red spruce,23.6,1,NA,0,0
473,red spruce,24,1,NA,0,0
473,red spruce,28.9,1,NA,0,0
473,red spruce,31.8,1,NA,0,0
473,white pine,15.5,1,NA,0,0
473,yellow birch,9.2,1,NA,0,0
474,red maple,NA,1,0,0,0
474,red spruce,NA,1,0,0,0
474,mountain laurel,NA,5,0,0,0
474,high bush blueberry,NA,2,0,0,0
474,mountain holly,NA,2,0,0,0
474,winterberry,NA,1,0,0,0
474,hemlock,3.3,1,0,0,0
474,hemlock,4.6,1,0,0,0
474,hemlock,9.9,1,0,0,0
474,hemlock,10.6,1,0,0,0
474,hemlock,11.2,1,NA,0,0
474,hemlock,12.6,1,0,0,0
474,hemlock,14,1,NA,0,0
474,hemlock,14.1,1,0,0,0
474,hemlock,16.4,1,NA,0,0
474,hemlock,17.7,1,0,0,0
474,hemlock,18.1,1,0,0,0
474,hemlock,25.2,1,NA,0,0
474,red maple,10.9,1,NA,0,0
474,red maple,14,1,NA,0,0
474,red maple,14.9,1,NA,0,0
474,red maple,19.7,1,NA,0,0
474,red maple,30.4,1,NA,0,0
474,red maple,32.6,1,NA,0,0
474,red spruce,2.5,1,0,0,0
474,red spruce,15,1,NA,0,0
474,red spruce,19.1,1,NA,0,0
474,red spruce,20.2,1,NA,0,0
474,red spruce,21.5,1,NA,0,0
474,red spruce,22.3,1,NA,0,0
474,red spruce,29.3,1,NA,0,0
474,white pine,24.8,1,NA,0,0
474,white pine,24.9,1,NA,0,0
474,white pine,25.6,1,NA,0,0
474,white pine,26.2,1,NA,0,0
474,white pine,33.8,1,NA,0,0
476,sugar maple,3.3,1,0,0,0
476,sugar maple,9.6,1,0,0,0
476,sugar maple,12.7,1,NA,0,0
476,sugar maple,12.7,1,NA,0,0
476,sugar maple,13.8,1,NA,0,0
476,sugar maple,13.9,1,NA,0,0
476,sugar maple,15.5,1,NA,0,0
476,sugar maple,17.7,1,NA,0,0
476,sugar maple,19.1,1,NA,0,0
476,sugar maple,19.6,1,NA,0,0
476,sugar maple,23,1,NA,0,0
476,sugar maple,23,1,NA,0,0
476,sugar maple,25.2,1,NA,0,0
476,white ash,36.7,1,NA,0,0
476,white pine,2.5,1,0,0,0
476,white pine,3,1,0,0,0
476,white pine,3.3,1,NA,0,0
476,white pine,3.6,1,0,0,0
476,white pine,3.9,1,0,0,0
476,white pine,4.8,1,0,0,0
476,white pine,9.2,1,0,0,0
477,winterberry,NA,1,0,0,0
477,red maple,NA,2,0,0,0
477,black cherry,NA,1,1,0,0
477,hickory,NA,2,0,0,0
477,sugar maple,NA,1,1,0,0
477,sugar maple,NA,1,0,0,0
477,white pine,NA,1,0,0,0
477,unknown shrub,NA,1,0,0,0
477,grape,NA,1,0,0,0
477,black cherry,2.7,1,NA,0,0
477,black cherry,2.8,1,1,0,0
477,black cherry,2.9,1,1,0,0
477,black cherry,40.3,1,NA,0,0
477,black cherry,3.5,1,1,0,0
477,sugar maple,4.2,1,0,0,0
477,sugar maple,9.2,1,NA,0,0
477,sugar maple,9.2,1,0,0,0
477,sugar maple,26.9,1,NA,0,0
477,sugar maple,28.9,1,1,0,0
477,white ash,30,1,NA,0,0
477,white ash,46.2,1,NA,0,0
480,white pine,NA,2,0,0,0
480,sugar maple,NA,1,0,0,0
480,grape,NA,1,0,0,0
480,black cherry,NA,7,1,0,0
480,black cherry,NA,4,0,0,0
480,black birch,NA,1,0,0,0
480,black birch,3.2,1,0,0,0
480,black cherry,3,1,1,0,0
480,sugar maple,11.6,1,0,0,0
480,sugar maple,12.3,1,0,0,0
480,sugar maple,15.7,1,0,0,0
480,sugar maple,16.6,1,0,0,0
480,sugar maple,19,1,NA,0,0
480,sugar maple,20.9,1,NA,0,0
480,sugar maple,22.2,1,NA,0,0
480,sugar maple,26.8,1,0,0,0
480,sugar maple,27.5,1,NA,0,0
480,sugar maple,30.3,1,NA,0,0
480,sugar maple,34.9,1,NA,0,0
480,sugar maple,36,1,NA,0,0
480,sugar maple,50.3,1,NA,0,0
480,sugar maple,65.5,1,NA,0,0
480,white ash,41,1,NA,0,0
480,white ash,44.8,1,NA,0,0
480,white ash,45,1,NA,0,0
480,white ash,47,1,NA,0,0
480,white pine,3,1,0,0,0
481,black birch,NA,21,0,0,0
481,hemlock,20,1,NA,0,0
481,hemlock,23.4,1,0,0,0
481,hemlock,24.4,1,1,0,0
481,hemlock,26.6,1,1,0,0
481,hemlock,26.7,1,0,0,0
481,hemlock,28.9,1,NA,0,0
481,hemlock,35.6,1,NA,0,0
481,hemlock,38.8,1,NA,0,0
481,hemlock,58.3,1,NA,0,0
481,red maple,20.3,1,NA,0,0
482,white pine,NA,2,1,0,0
482,white pine,NA,1,0,0,0
482,black birch,3,1,NA,0,0
482,black birch,3.1,1,0,0,0
482,black birch,3.5,1,0,0,0
482,black birch,4.2,1,0,0,0
482,black birch,5.3,1,NA,0,0
482,black birch,5.6,1,1,0,0
482,black birch,5.9,1,1,0,0
482,sugar maple,21.5,1,NA,0,0
482,sugar maple,41.6,1,NA,0,0
482,sugar maple,62.7,1,NA,0,0
482,white pine,2.5,1,1,0,0
482,white pine,3.1,1,1,0,0
482,white pine,3.1,1,0,0,0
482,white pine,3.3,1,1,0,0
482,white pine,4.4,1,1,0,0
482,white pine,5.7,1,1,0,0
483,hemlock,NA,1,0,0,0
483,black birch,12.7,1,NA,0,0
483,hemlock,15.6,1,0,0,0
483,hemlock,20.3,1,0,0,0
483,hemlock,32.6,1,0,0,0
483,hemlock,34.3,1,1,0,0
483,hemlock,40.3,1,0,0,0
483,hemlock,45.8,1,NA,0,0
483,hemlock,55,1,1,0,0
483,hemlock,56.1,1,0,0,0
483,red maple,13.5,1,NA,0,0
483,white pine,13.5,1,NA,0,0
483,white pine,40.3,1,NA,0,0
483,white pine,52.9,1,NA,0,0
484,white pine,NA,4,0,0,0
484,striped maple,NA,1,1,0,0
484,witch hazel,NA,3,1,0,0
484,black birch,NA,2,1,0,0
484,black birch,4.1,1,0,0,0
484,black birch,16.1,1,0,0,0
484,black birch,21.1,1,NA,0,0
484,black birch,26.9,1,NA,0,0
484,black birch,31.5,1,NA,0,0
484,hickory,5.5,1,1,0,0
484,red maple,40,1,NA,0,0
484,red oak,18.7,1,NA,0,0
484,white pine,2.7,1,0,0,0
484,white pine,2.9,1,0,0,0
484,white pine,3.1,1,0,0,0
484,white pine,4.2,1,0,0,0
484,white pine,4.4,1,0,0,0
484,white pine,23,1,NA,0,0
484,white pine,69.5,1,NA,0,0
484,white pine,69.5,1,NA,0,0
485,hemlock,4.6,1,0,0,0
485,hemlock,9.5,1,NA,0,0
485,hemlock,12.3,1,0,0,0
485,hemlock,26.2,1,NA,0,0
485,hemlock,27.5,1,NA,0,0
485,hemlock,27.6,1,NA,0,0
485,hemlock,31.6,1,0,0,0
485,hemlock,38.3,1,0,0,0
485,hemlock,41.5,1,NA,0,0
485,hemlock,45.7,1,0,0,0
485,hemlock,59.3,1,NA,0,0
485,red maple,16.1,1,NA,0,0
485,red maple,18.1,1,0,0,0
485,red maple,41.5,1,NA,0,0
485,white birch,24.9,1,NA,0,0
485,white birch,32.1,1,NA,0,0
485,white oak,27.9,1,NA,0,0
485,mountain laurel,NA,3,0,0,0
487,black birch,NA,9,0,0,0
487,white pine,NA,4,0,0,0
487,hemlock,NA,1,0,0,0
487,red maple,26.1,1,NA,0,0
487,red maple,59.9,1,NA,0,0
487,sugar maple,7.6,1,NA,0,0
487,sugar maple,14,1,1,0,0
487,white oak,19.1,1,0,0,0
487,white pine,2.9,1,0,0,0
487,white pine,22,1,NA,0,0
487,white pine,54.1,1,NA,0,0
487,white pine,60.8,1,NA,0,0
488,black cherry,27.1,1,NA,0,0
488,sugar maple,3.2,1,0,0,0
488,sugar maple,4.5,1,0,0,0
488,sugar maple,5.4,1,0,0,0
488,sugar maple,8.9,1,0,0,0
488,sugar maple,11.1,1,0,0,0
488,sugar maple,16.2,1,NA,0,0
488,sugar maple,18.5,1,NA,0,0
488,sugar maple,22.3,1,NA,0,0
488,sugar maple,28,1,NA,0,0
488,sugar maple,28,1,NA,0,0
488,sugar maple,28.7,1,NA,0,0
488,sugar maple,31.2,1,NA,0,0
488,sugar maple,31.8,1,NA,0,0
488,sugar maple,33.1,1,NA,0,0
488,sugar maple,35.4,1,NA,0,0
488,sugar maple,61.5,1,NA,0,0
488,sugar maple,62.7,1,NA,0,0
488,white ash,16.2,1,NA,0,0
488,white ash,24.5,1,NA,0,0
489,witch hazel,NA,1,0,0,0
489,sugar maple,NA,1,0,0,0
489,black birch,NA,1,0,0,0
489,sugar maple,2.6,1,0,0,0
489,sugar maple,3.5,1,0,0,0
489,sugar maple,4.5,1,0,0,0
489,sugar maple,4.8,1,NA,0,0
489,sugar maple,4.8,1,0,0,0
489,sugar maple,5.4,1,0,0,0
489,sugar maple,5.7,1,0,0,0
489,sugar maple,6.1,1,NA,0,0
489,sugar maple,6.4,1,NA,0,0
489,sugar maple,6.4,1,0,0,0
489,sugar maple,7,1,0,0,0
489,sugar maple,7,1,0,0,0
489,sugar maple,7.6,1,NA,0,0
489,sugar maple,12.4,1,NA,0,0
489,sugar maple,16.2,2,NA,0,0
489,sugar maple,17.8,1,NA,0,0
489,sugar maple,19.1,1,NA,0,0
489,sugar maple,20.4,1,NA,0,0
489,sugar maple,20.7,1,NA,0,0
489,sugar maple,21.7,1,NA,0,0
489,sugar maple,24.8,1,NA,0,0
489,sugar maple,27.1,1,NA,0,0
489,sugar maple,29.6,1,NA,0,0
489,white ash,22,1,NA,0,0
489,white ash,22.3,1,NA,0,0
489,white ash,22.6,1,NA,0,0
489,white ash,34.7,1,NA,0,0
489,white ash,47.8,1,NA,0,0
490,black birch,NA,1,0,0,0
490,white pine,NA,2,0,0,0
490,sugar maple,NA,2,0,0,0
490,sugar maple,2.8,1,0,0,0
490,sugar maple,4.5,1,0,0,0
490,sugar maple,4.5,1,0,0,0
490,sugar maple,4.8,1,0,0,0
490,sugar maple,5.4,1,0,0,0
490,sugar maple,5.7,1,0,0,0
490,sugar maple,5.7,1,0,0,0
490,sugar maple,5.7,1,0,0,0
490,sugar maple,5.7,1,0,0,0
490,sugar maple,6.1,1,0,0,0
490,sugar maple,6.4,1,0,0,0
490,sugar maple,6.7,1,NA,0,0
490,sugar maple,7,1,0,0,0
490,sugar maple,7.3,1,0,0,0
490,sugar maple,8,1,NA,0,0
490,sugar maple,8.3,1,0,0,0
490,sugar maple,8.3,1,0,0,0
490,sugar maple,9.6,1,NA,0,0
490,sugar maple,11.1,1,NA,0,0
490,sugar maple,11.8,1,NA,0,0
490,sugar maple,13.4,1,NA,0,0
490,sugar maple,13.4,1,NA,0,0
490,sugar maple,13.7,1,NA,0,0
490,sugar maple,22.3,1,NA,0,0
490,sugar maple,26.8,1,NA,0,0
490,sugar maple,29.3,1,NA,0,0
490,sugar maple,37.3,1,NA,0,0
490,sugar maple,41.4,1,NA,0,0
490,sugar maple,43,1,NA,0,0
490,sugar maple,43.9,1,NA,0,0
490,sugar maple,46.2,1,NA,0,0
490,sugar maple,58,1,NA,0,0
490,sugar maple,66.9,1,NA,0,0
490,white pine,2.7,1,NA,0,0
490,white pine,3.2,1,NA,0,0
491,black birch,3,1,NA,0,0
491,black birch,3,1,1,0,0
491,sugar maple,6.1,1,NA,0,0
491,sugar maple,9.9,1,0,0,0
491,sugar maple,11.5,1,NA,0,0
491,sugar maple,22.6,1,NA,0,0
491,sugar maple,22.9,1,0,0,0
491,sugar maple,43.6,1,NA,0,0
491,sugar maple,44.6,1,NA,0,0
491,sugar maple,46.5,1,NA,0,0
492,red maple,21.3,1,0,0,0
492,red maple,27,1,NA,0,0
492,sugar maple,5.4,1,0,0,0
492,sugar maple,12.1,1,NA,0,0
492,sugar maple,19.1,1,NA,0,0
492,sugar maple,19.4,1,0,0,0
492,sugar maple,20.4,1,0,0,0
492,sugar maple,22.9,1,NA,0,0
492,sugar maple,28.3,1,NA,0,0
492,sugar maple,29.9,1,1,0,0
492,sugar maple,34.4,1,NA,0,0
492,sugar maple,42.4,1,NA,0,0
492,white ash,24.5,1,NA,0,0
492,white ash,31.8,1,NA,0,0
492,white ash,49.4,1,NA,0,0
492,white ash,58.2,1,NA,0,0
493,white pine,NA,2,0,0,0
493,white pine,NA,3,1,0,0
493,black cherry,NA,2,0,0,0
493,white ash,NA,1,0,0,0
493,sugar maple,4.8,1,1,0,0
493,sugar maple,9.2,1,NA,0,0
493,sugar maple,20.1,1,NA,0,0
493,sugar maple,36,1,NA,0,0
493,sugar maple,41.1,1,NA,0,0
493,sugar maple,48.1,1,NA,0,0
493,white pine,3.5,1,1,0,0
494,white pine,NA,6,0,0,0
494,black birch,4.8,1,0,0,0
494,black birch,8.9,1,NA,0,0
494,musclewood,2.9,1,NA,0,0
494,musclewood,4.5,1,NA,0,0
494,musclewood,4.8,1,0,0,0
494,musclewood,7.6,1,NA,0,0
494,shagbark hickory,32.2,1,NA,0,0
494,sugar maple,2.7,1,0,0,0
494,sugar maple,4.1,1,0,0,0
494,sugar maple,4.1,1,0,0,0
494,sugar maple,4.5,1,0,0,0
494,sugar maple,6.4,1,NA,0,0
494,sugar maple,6.7,1,NA,0,0
494,sugar maple,7,1,0,0,0
494,sugar maple,7.6,1,0,0,0
494,sugar maple,13.1,1,NA,0,0
494,sugar maple,14.6,1,NA,0,0
494,sugar maple,19.4,1,NA,0,0
494,sugar maple,25.2,1,NA,0,0
494,sugar maple,32.8,1,NA,0,0
494,white ash,28.7,1,NA,0,0
494,white ash,38.9,1,NA,0,0
494,white pine,2.5,1,0,0,0
494,white pine,2.7,1,0,0,0
494,white pine,2.9,1,1,0,0
494,white pine,3.2,1,0,0,0
494,white pine,15.3,1,NA,0,0
499,sugar maple,NA,1,1,0,0
499,black birch,2.9,1,0,0,0
499,black birch,3.4,1,1,0,0
499,black birch,3.7,1,1,0,0
499,black birch,4.4,1,0,0,0
499,sugar maple,2.7,1,0,0,0
499,sugar maple,2.7,1,NA,0,0
499,sugar maple,3.9,1,1,0,0
499,sugar maple,5.6,1,1,0,0
499,sugar maple,8.3,1,0,0,0
499,sugar maple,9.5,1,NA,0,0
499,sugar maple,12,1,NA,0,0
499,sugar maple,12.7,1,NA,0,0
499,sugar maple,13,1,NA,0,0
499,sugar maple,15.5,1,NA,0,0
499,sugar maple,19.1,1,NA,0,0
499,sugar maple,20.8,1,NA,0,0
499,sugar maple,35.9,1,NA,0,0
507,mountain laurel,NA,6,0,0,0
507,mountain laurel,NA,1,1,0,0
507,mountain laurel,NA,1,NA,0,0
507,beech,2.7,1,1,0,0
507,red maple,11.8,1,NA,0,0
507,red maple,18.3,1,NA,0,0
507,red maple,18.6,1,NA,0,0
507,white pine,15,1,NA,0,0
507,white pine,16.1,1,NA,0,0
507,white pine,16.3,1,NA,0,0
507,white pine,16.9,1,NA,0,0
507,white pine,17.3,1,NA,0,0
507,white pine,17.6,1,NA,0,0
507,white pine,18.5,1,NA,0,0
507,white pine,39.8,1,NA,0,0
507,white pine,45.2,1,NA,0,0
507,white pine,52.4,1,NA,0,0
507,white pine,54.4,1,NA,0,0
507,yellow birch,30.1,1,NA,0,0
509,white pine,NA,2,1,0,0
509,white pine,NA,4,0,0,0
509,beech,6.5,1,0,0,0
509,chestnut,2.8,1,0,0,0
509,chestnut,3.7,1,0,0,0
509,chestnut,3.8,1,0,0,0
509,chestnut,4.6,1,1,0,0
509,red maple,4.1,1,1,0,0
509,white oak,16.7,1,NA,0,0
509,white oak,21,1,NA,0,0
509,white oak,21.7,1,NA,0,0
509,white oak,24.9,1,NA,0,0
509,white oak,30.2,1,NA,0,0
509,white pine,2.7,1,1,0,0
509,white pine,2.7,1,0,0,0
509,white pine,2.9,1,0,0,0
509,white pine,2.9,1,1,0,0
509,white pine,3.2,1,0,0,0
509,white pine,3.3,1,1,0,0
509,white pine,3.6,1,1,0,0
509,white pine,3.6,1,NA,0,0
509,white pine,3.8,1,0,0,0
509,white pine,3.9,1,0,0,0
509,white pine,4.3,1,0,0,0
509,white pine,4.4,1,0,0,0
509,white pine,5.2,1,0,0,0
509,white pine,6.2,1,0,0,0
509,white pine,6.7,1,0,0,0
509,white pine,10.8,1,NA,0,0
509,white pine,14.5,1,NA,0,0
509,white pine,20.4,1,NA,0,0
509,white pine,23.1,1,NA,0,0
509,white pine,25,1,NA,0,0
509,white pine,37,1,NA,0,0
509,white pine,40.1,1,NA,0,0
509,white pine,56,1,NA,0,0
509,white pine,57,1,NA,0,0
511,beech,NA,1,1,0,0
511,red maple,NA,2,0,0,0
511,red maple,NA,1,1,0,0
511,white pine,NA,1,0,0,0
511,red oak,NA,4,1,0,0
511,beech,4.9,1,1,0,0
511,white pine,2.6,1,NA,0,0
511,white pine,3,1,0,0,0
511,white pine,3,1,0,0,0
511,white pine,3.5,1,NA,0,0
511,white pine,5,1,NA,0,0
513,white ash,NA,4,0,0,0
513,black cherry,NA,1,1,0,0
513,black cherry,NA,3,0,0,0
513,lonicera,NA,2,0,0,0
513,bittersweet,NA,10,0,0,0
513,grape,NA,2,0,0,0
513,winterberry,NA,1,0,0,0
513,winterberry,NA,1,NA,0,0
513,winterberry,NA,1,1,0,0
513,red maple,NA,1,0,0,0
513,black cherry,2.5,1,1,0,0
513,black cherry,2.6,1,0,0,0
513,black cherry,2.7,1,0,0,0
513,black cherry,2.7,1,0,0,0
513,black cherry,3.3,1,0,0,0
513,black cherry,3.6,1,1,0,0
513,black cherry,3.6,1,0,0,0
513,black cherry,4.1,1,NA,0,0
513,black cherry,4.8,1,NA,0,0
513,gray birch,2.5,1,1,0,1
513,red maple,2.9,1,1,0,0
513,red maple,3.3,1,0,0,0
513,red maple,3.3,1,NA,0,0
513,red maple,3.5,1,0,0,0
513,red maple,4.1,1,1,0,0
513,red maple,4.4,1,0,0,0
513,red oak,3.1,1,1,0,0
513,red oak,3.8,1,1,0,0
513,red oak,6.3,1,1,0,0
513,white ash,2.5,1,0,0,0
513,white ash,3,1,0,0,0
513,white ash,3.4,1,NA,0,0
513,white pine,2.5,1,0,0,0
513,white pine,3.1,1,0,0,0
513,white pine,4.2,1,0,0,0
513,white pine,4.3,1,NA,0,0
513,white pine,4.6,1,0,0,0
513,white pine,5.5,1,0,0,0
513,white pine,6.3,1,0,0,0
519,high bush blueberry,NA,3,NA,0,0
519,high bush blueberry,NA,1,1,0,0
519,yellow birch,NA,1,1,0,0
519,shadbush,NA,1,0,0,0
519,shadbush,NA,1,NA,0,0
519,hawthorn,NA,1,0,0,0
519,hemlock,3.7,1,0,0,0
519,hemlock,5.7,1,0,0,0
519,hemlock,12.4,1,0,0,0
519,hemlock,13.9,1,0,0,0
519,red maple,6,1,0,0,0
519,red maple,10.7,1,NA,0,0
519,red maple,32.4,1,NA,0,0
519,red oak,10.9,1,0,0,0
519,red oak,29.2,1,NA,0,0
519,sugar maple,6,1,0,0,0
519,white birch,6.5,1,NA,0,0
519,white pine,8.5,1,0,0,0
519,white pine,55.2,1,NA,0,0
519,yellow birch,2.5,1,NA,0,0
519,yellow birch,3.8,1,NA,0,0
519,yellow birch,5.4,1,0,0,0
519,yellow birch,5.5,1,0,0,0
519,yellow birch,9.3,1,NA,0,0
519,yellow birch,9.5,1,NA,0,0
519,yellow birch,10.5,1,0,0,0
519,yellow birch,14.6,1,1,0,0
519,yellow birch,19.9,1,NA,0,0
520,white ash,NA,3,0,0,0
520,lonicera,NA,1,NA,0,0
520,lonicera,NA,3,0,0,0
520,shadbush,NA,2,NA,0,0
520,red maple,NA,3,0,0,0
520,sugar maple,NA,3,0,0,0
520,white pine,NA,1,0,0,0
520,black cherry,NA,1,0,0,0
520,hawthorn,NA,1,0,0,0
520,black birch,NA,2,0,0,0
520,black cherry,16,1,NA,0,0
520,black cherry,33.8,1,NA,0,0
520,gray birch,4.9,1,0,0,0
520,paper birch,14.1,1,NA,0,0
520,quaking aspen,16.6,1,NA,0,0
520,red maple,2.8,1,0,0,0
520,red maple,3,1,NA,0,0
520,red maple,3.7,1,1,0,0
520,red maple,3.8,1,0,0,0
520,red maple,5,1,0,0,0
520,red maple,6.3,1,NA,0,0
520,red maple,9.4,1,NA,0,0
520,red oak,12.2,1,NA,0,0
520,red oak,19.2,1,NA,0,0
520,sugar maple,4.2,1,0,0,0
520,sugar maple,4.5,1,0,0,0
520,white ash,2.8,1,0,0,0
520,white ash,2.8,1,0,0,0
520,white ash,3.2,1,0,0,0
520,white ash,5.4,1,0,0,0
520,white ash,6.9,1,NA,0,0
520,white ash,7.6,1,NA,0,0
520,white ash,15.6,1,NA,0,0
520,white pine,51.1,1,NA,0,0
520,white pine,56.5,1,NA,0,0
521,black birch,3,1,1,0,0
521,black birch,3.2,1,1,0,0
521,black birch,3.2,1,1,0,0
521,black birch,4,1,1,0,0
521,black birch,5.5,1,1,0,0
521,black birch,6.8,1,1,0,0
521,black birch,6.9,1,1,0,0
521,black birch,7.5,1,1,0,0
521,black birch,8,1,1,0,0
521,black birch,8.3,1,1,0,0
521,black birch,8.8,1,1,0,0
521,black birch,11.4,1,1,0,0
521,white pine,2.6,1,1,0,0
521,white pine,3,1,1,0,0
521,white pine,3.9,1,1,0,0
521,white pine,4.4,1,1,0,0
521,white pine,4.4,1,1,0,0
521,white pine,4.4,1,1,0,0
521,white pine,4.5,1,1,0,0
521,white pine,4.8,1,1,0,0
521,white pine,4.8,1,1,0,0
521,white pine,4.9,1,1,0,0
521,white pine,5,1,1,0,0
521,white pine,5.4,1,1,0,0
521,white pine,5.6,1,1,0,0
521,white pine,5.9,1,1,0,0
521,white pine,6,1,1,0,0
521,white pine,6.1,1,1,0,0
521,white pine,6.3,1,1,0,0
521,white pine,6.4,1,1,0,0
521,white pine,6.6,1,1,0,0
521,white pine,6.7,1,1,0,0
521,white pine,6.8,1,1,0,0
521,white pine,6.8,1,1,0,0
521,white pine,7.1,1,1,0,0
521,white pine,7.2,1,1,0,0
521,white pine,7.3,1,1,0,0
521,white pine,7.3,1,1,0,0
521,white pine,7.3,1,1,0,0
521,white pine,7.5,1,1,0,0
521,white pine,7.5,1,1,0,0
521,white pine,7.6,1,1,0,0
521,white pine,7.6,1,1,0,0
521,white pine,7.7,1,1,0,0
521,white pine,8.2,1,1,0,0
521,white pine,8.6,1,1,0,0
521,white pine,8.9,1,1,0,0
521,white pine,8.9,1,1,0,0
521,white pine,9,1,1,0,0
521,white pine,9.3,1,1,0,0
521,white pine,9.5,1,1,0,0
521,white pine,9.6,1,1,0,0
521,white pine,9.6,1,1,0,0
521,white pine,9.6,1,1,0,0
521,white pine,9.7,1,1,0,0
521,white pine,9.8,1,1,0,0
521,white pine,10.2,1,1,0,0
521,white pine,10.4,1,1,0,0
521,white pine,10.6,1,1,0,0
521,white pine,10.9,1,1,0,0
521,white pine,10.9,1,1,0,0
521,white pine,11.6,1,1,0,0
521,white pine,12,1,1,0,0
521,white pine,14,1,1,0,0
522,red maple,NA,1,1,0,0
522,witch hazel,NA,2,NA,0,0
522,black birch,NA,1,0,0,0
522,red maple,6.8,1,NA,0,0
522,red maple,8.8,1,0,0,0
522,red maple,14.1,1,0,0,0
522,red oak,32.7,1,NA,0,0
522,red oak,37.4,1,NA,0,0
522,red oak,55,1,NA,0,0
522,white pine,11,1,NA,0,0
522,yellow birch,14.1,1,1,0,0
525,red maple,NA,2,0,0,0
525,red maple,NA,1,1,0,0
525,high bush blueberry,NA,1,0,0,0
525,black birch,2.9,1,0,0,0
525,black birch,4,1,NA,0,0
525,black birch,4.7,1,0,0,0
525,black birch,4.7,1,0,0,0
525,black birch,5.1,1,0,0,0
525,black birch,5.1,1,0,0,0
525,black birch,6.6,1,1,0,0
525,black birch,7,1,0,0,0
525,black birch,7.3,1,NA,0,0
525,black birch,10.6,1,NA,0,0
525,black cherry,2.8,1,1,0,0
525,black cherry,3.9,1,1,0,0
525,black cherry,4.8,1,NA,0,0
525,black cherry,4.8,1,0,0,0
525,black cherry,5.6,1,1,0,0
525,black cherry,9.5,1,1,0,0
525,gray birch,2.8,1,1,0,1
525,gray birch,6.1,1,1,0,0
525,gray birch,7.6,1,0,0,0
525,gray birch,8.5,1,0,0,0
525,gray birch,9.1,1,NA,0,0
525,gray birch,10.8,1,NA,0,0
525,red maple,3.1,1,NA,0,0
525,red maple,4.6,1,1,0,0
525,red maple,5,1,NA,0,0
525,white birch,6.7,1,1,0,0
525,white birch,8.7,1,1,0,0
525,white pine,11.4,1,NA,0,0
526,high bush blueberry,NA,3,NA,0,0
526,witch hazel,NA,1,1,0,0
526,witch hazel,NA,1,NA,0,0
526,high bush blueberry,NA,2,0,0,0
526,witch hazel,NA,5,0,0,0
526,striped maple,NA,1,0,0,0
526,red maple,9.3,1,NA,0,0
526,red maple,10,1,NA,0,0
526,red maple,11.8,1,NA,0,0
526,red maple,12.2,1,NA,0,0
526,red maple,24.3,1,NA,0,0
526,red oak,31.6,1,NA,0,0
526,red oak,38.5,1,NA,0,0
526,red oak,65.5,1,NA,0,0
526,striped maple,2.6,1,0,0,0
526,striped maple,2.7,1,0,0,0
526,striped maple,5.4,1,0,0,0
526,striped maple,7.1,1,NA,0,0
526,striped maple,9,1,NA,0,0
526,striped maple,10.3,1,NA,0,0
526,striped maple,12.4,1,NA,0,0
526,white ash,72,1,NA,0,0
526,white pine,25.3,1,NA,0,0
533,red maple,NA,3,1,0,0
533,red maple,NA,1,0,0,0
533,white pine,NA,2,0,0,0
533,chestnut,6.1,1,NA,0,0
533,red maple,2.9,1,NA,0,0
533,red maple,3,1,1,0,0
533,red maple,3.2,1,0,0,0
533,red maple,3.5,1,1,0,0
533,red maple,3.9,1,1,0,0
533,red maple,4.8,1,NA,0,0
533,red oak,2.5,1,1,0,1
